"URL","Language","Title","Has Alert","H2","Breadcrumb LVL2 Name","Breadcrumb LVL2 URL","Breadcrumb LVL3 Name","Breadcrumb LVL3 URL","Breadcrumb LVL4 Name","Breadcrumb LVL4 URL","Last Modified","Last Crawled","Author","dcterms.subject","dcterms.audience","dcterms.type","desc"
"https://marquecanadabrand.agr.gc.ca/intro/index-eng.html","en","Canada Brand","false","What is the Canada Brand?; Who is using the Canada Brand?; Are you eligible for the Canada Brand?; How the Canada Brand can help you; Learn more on how the Canada Brand can help you grow","Agriculture and Agri-Food","http://www.agr.gc.ca/eng/?id=1395690825741","International trade","http://www.agr.gc.ca/eng/?id=1432136045585",,,"2019-11-21T00:00:00Z","2020-03-31T06:41:42.949Z",,"agri-food industry; food; trade","exporters","program",
"https://www.canada.ca/en/public-health/services/surveillance/respiratory-virus-detections-canada/2019-2020/respiratory-virus-detections-isolations-week-43-ending-october-26-2019.html","en","Respiratory Virus Report, Week 43 - ending October 26, 2019","false","On this page; Respiratory Virus Detections and Isolations; Number of positive laboratory tests for other respiratory viruses; Positive Influenza tests; Positive Respiratory synctial virus tests; Positive Parainfluenza tests; Positive Adenovirus tests; Positive Human metapneumovirus tests; Positive Enterovirus/Rhinovirus tests; Positive Coronovirus tests","Health","/en/services/health.html","Diseases and conditions","/en/public-health/services/diseases.html","Flu (influenza): Symptoms and treatment","/en/public-health/services/diseases/flu-influenza.html","2019-10-31T00:00:00Z","2020-03-31T06:38:12.845Z","Public Health Agency of Canada","HE Health and Safety",,"datasets","Respiratory Virus Detection Surveillance System data from Canadian laboratories on the number of tests, and positive tests, for influenza and other respiratory viruses for the week ending October 26, 2019."
"https://www.canada.ca/en/public-health/services/surveillance/respiratory-virus-detections-canada/2016-2017/week-21-ending-may-27-2017.html","en","Respiratory Virus Detections/Isolations in Canada, Week 21 ending May 27, 2017","false",,"Health","/en/services/health.html","Diseases and conditions","/en/public-health/services/diseases.html","Flu (influenza): Symptoms and treatment","/en/public-health/services/diseases/flu-influenza.html","2019-10-31T00:00:00Z","2020-03-31T02:54:19.736Z","Public Health Agency of Canada",,,"research","Weekly reports presenting tables and graphs illustrating numbers of tests performed and numbers positive for influenza, respiratory syncytial virus, parainfluenza, and adenovirus reported, by selected laboratories, to the Respiratory Virus Detection Surveillance System"
"https://www.canada.ca/en/ombudsman-national-defence-forces/information-about-office/mandate.html","en","Our mandate","true",,"DND/CAF Ombudsman","/en/ombudsman-national-defence-forces.html","DND/CAF Ombudsman Office information","/en/ombudsman-national-defence-forces/information-about-office.html",,,"2019-10-17T00:00:00Z","2020-03-31T03:10:13.873Z","Office of the National Defence and Canadian Armed Forces Ombudsman",,,,"The documents guiding our work"
"https://www.canada.ca/en/public-health/services/publications/healthy-living/literature-review-human-papillomavirus-immunization-immunocompromised-populations.html","en","NACI Literature Review for HPV Immunization of Immunocompromised Populations","false","Preamble; Table of Contents; Executive Summary; I. Introduction; II. Methods; III. Results; IV. Evidence Gaps; V. Discussion; VI. Conclusions; VII. List of Abbreviations; VIII. Acknowledgments; References; Appendix A: Search strategy and results; Appendix B: Flow diagram; Appendix D; Appendix E; Appendix F","Health","/en/services/health.html","Publications – Health","/en/services/health/publications.html","Publications – Healthy living","/en/services/health/publications/healthy-living.html","2019-10-09T00:00:00Z","2020-03-31T06:40:09.391Z","Public Health Agency of Canada","HE Health and Safety",,"education and awareness","NACI Literature Review for HPV Immunization of Immunocompromised Populations"
"https://www.canada.ca/en/public-health/services/surveillance/respiratory-virus-detections-canada/2019-2020/respiratory-virus-detections-isolations-week-36-ending-september-7-2019.html","en","Respiratory Virus Report, week 36 ending September 7, 2019","false","On this page; Respiratory Virus Detections and Isolations; Number of positive laboratory tests for other respiratory viruses; Positive Influenza tests; Positive Respiratory synctial virus tests; Positive Parainfluenza tests; Positive Adenovirus tests; Positive Human metapneumovirus tests; Positive Enterovirus/Rhinovirus tests; Positive Coronovirus tests","Health","/en/services/health.html","Diseases and conditions","/en/public-health/services/diseases.html","Flu (influenza): Symptoms and treatment","/en/public-health/services/diseases/flu-influenza.html","2019-09-13T00:00:00Z","2020-03-31T02:52:15.637Z","Public Health Agency of Canada",,,"datasets","Respiratory Virus Detection Surveillance System data from Canadian laboratories on the number of tests, and positive tests, for influenza and other respiratory viruses for the week ending September 7, 2019."
"https://www.canada.ca/en/public-health/services/surveillance/respiratory-virus-detections-canada/2018-2019/respiratory-virus-detections-isolations-week-33-ending-august-17-2019.html","en","Respiratory Virus Report, week 33 ending August 17, 2019","false","On this page; Respiratory Virus Detections and Isolations; Number of positive laboratory tests for other respiratory viruses; Positive Influenza tests; Positive Respiratory synctial virus tests; Positive Parainfluenza tests; Positive Adenovirus tests; Positive Human metapneumovirus tests; Positive Enterovirus/Rhinovirus tests; Positive Coronovirus tests","Health","/en/services/health.html","Diseases and conditions","/en/public-health/services/diseases.html","Flu (influenza): Symptoms and treatment","/en/public-health/services/diseases/flu-influenza.html","2019-08-22T00:00:00Z","2020-03-31T02:53:09.951Z","Public Health Agency of Canada",,,"datasets","Respiratory Virus Detection Surveillance System data from Canadian laboratories on the number of tests, and positive tests, for influenza and other respiratory viruses for the week ending August 17, 2019."
"http://www.rcaf-arc.forces.gc.ca/en/4-wing/index.page","en","4 Wing Cold Lake | Royal Canadian Air Force","false","Squadrons; Equipment; Related links; Command team; Wing news; Contact information","Wings and Squadrons","/en/wings-squadrons.page",,,,,"2019-08-14T00:00:00Z","2020-03-31T06:37:15.461Z",,"Armed forces",,,"4 Wing Cold Lake is the busiest fighter base in Canada. It provides general purpose, multi-role, combat capable forces in support of domestic and international roles of Canada's Air Force. Home of fighter pilot training for the Canadian Forces, 4 Wing attracts Top Gun crews from all over the world to our annual air combat exercise, Maple Flag."
"https://www.canada.ca/en/public-health/services/surveillance/respiratory-virus-detections-canada/2018-2019/respiratory-virus-detections-isolations-week-25-ending-june-22-2019.html","en","Respiratory Virus Report, week 25 ending June 22, 2019","false","On this page; Respiratory Virus Detections and Isolations; Number of positive laboratory tests for other respiratory viruses; Positive Influenza tests; Positive Respiratory synctial virus tests; Positive Parainfluenza tests; Positive Adenovirus tests; Positive Human metapneumovirus tests; Positive Enterovirus/Rhinovirus tests; Positive Coronovirus tests","Health","/en/services/health.html","Diseases and conditions","/en/public-health/services/diseases.html","Flu (influenza): Symptoms and treatment","/en/public-health/services/diseases/flu-influenza.html","2019-06-27T00:00:00Z","2020-03-31T06:38:55.227Z","Public Health Agency of Canada",,,"datasets","Respiratory Virus Detection Surveillance System data from Canadian laboratories on the number of tests, and positive tests, for influenza and other respiratory viruses for the week ending June 22, 2019."
"https://www.nserc-crsng.gc.ca/NSERC-CRSNG/FundingDecisions-DecisionsFinancement/ResearchGrants-SubventionsDeRecherche/ResultsGSCDetail-ResultatsCSSDetails_eng.asp?GSC=1501&Year=2015","en","NSERC - Research Grants Competition - Results by GSC - 2015","false",,,,,,,,"2019-06-19T00:00:00Z","2020-03-31T03:14:46.047Z",,,,,"NSERC - Funding Decisions - Research Grants Competition - Results by GSC - 2015"
"https://www.canada.ca/en/public-health/services/surveillance/respiratory-virus-detections-canada/2018-2019/respiratory-virus-detections-isolations-week-23-ending-june-8-2019.html","en","Respiratory Virus Report, week 23 ending June 8, 2019","false","On this page; Respiratory Virus Detections and Isolations; Number of positive laboratory tests for other respiratory viruses; Positive Influenza tests; Positive Respiratory synctial virus tests; Positive Parainfluenza tests; Positive Adenovirus tests; Positive Human metapneumovirus tests; Positive Enterovirus/Rhinovirus tests; Positive Coronovirus tests","Health","/en/services/health.html","Diseases and conditions","/en/public-health/services/diseases.html","Flu (influenza): Symptoms and treatment","/en/public-health/services/diseases/flu-influenza.html","2019-06-13T00:00:00Z","2020-03-31T02:53:11.860Z","Public Health Agency of Canada",,,"datasets","Respiratory Virus Detection Surveillance System data from Canadian laboratories on the number of tests, and positive tests, for influenza and other respiratory viruses for the week ending June 8, 2019."
"https://www.nserc-crsng.gc.ca/Media-Media/NewsRelease-CommuniqueDePresse_eng.asp?ID=1138","en","NSERC - News Release","false",,,,,,,,"2019-05-07T00:00:00Z","2020-03-31T06:45:47.200Z",,,,,"NSERC - Media - News Release"
"https://www.international.gc.ca/controls-controles/about-a_propos/expor/guide-2016-2.aspx?lang=eng","en","A Guide to Canada's Export Controls (continuity)","false","Group 3 – Nuclear Non-Proliferation List; Group 4 – Nuclear-Related Dual-Use List; Group 5 – Miscellaneous Goods and Technology; Group 6 - Missile Technology Control Regime List; Category I; Category II; Group 6 – Terminology; Group 7 - Chemical and Biological Weapons Non-Proliferation List; Group 7 – Definitions; Index",,,,,,,"2019-05-07T00:00:00Z","2020-03-31T03:14:30.992Z",,"Free trade agreements",,,
"https://www.nserc-crsng.gc.ca/Media-Media/NewsRelease-CommuniqueDePresse_eng.asp?ID=1139","en","NSERC - News Release","false","Program-specific details; Other general program information",,,,,,,"2019-05-07T00:00:00Z","2020-03-31T03:14:46.559Z",,,,,"NSERC - Media - News Release"
"https://www.international.gc.ca/education/media.aspx?lang=eng","en","Media room","false","Videos; Events; Testimonials; EduCanada news; Scholarships news",,,,,,,"2019-04-29T00:00:00Z","2020-03-31T06:45:43.197Z",,"Education, Newsletters, Media",,,
"https://www.pc.gc.ca/en/pn-np/bc/pacificrim/bulletins/7A5A1101-856B-4EBB-ADEB-530BA613B316","en","Bulletins - Pacific Rim National Park Reserve","false","Bulletins","National Parks","/en/pn-np","Pacific Rim National Park Reserve","/en/pn-np/bc/pacificrim","Important bulletins","/en/pn-np/bc/pacificrim/bulletins","2019-04-14T00:00:00Z","2020-03-31T06:46:04.556Z",,"Parks Canada",,,
"https://www.canada.ca/en/public-health/services/reports-publications/canada-communicable-disease-report-ccdr/monthly-issue/2017-43/ccdr-volume-43-10-october-5-2017/commentary-emerging-infectious-diseases-prediction-detection.html","en","Emerging infectious diseases","false","Commentary","Public Health Agency of Canada","/en/public-health.html","Public Health Agency of Canada reports and publications","/en/public-health/services/reports-publications.html","Canada Communicable Disease Report (CCDR)","/en/public-health/services/reports-publications/canada-communicable-disease-report-ccdr.html","2019-04-02T00:00:00Z","2020-03-31T02:51:05.147Z","Public Health Agency of Canada","HE Health and Safety",,"education and awareness","Commentary -  Emerging infectious diseases: prediction and detection"
