"URL","Language","Title","Has Alert","H2","Breadcrumb LVL2 Name","Breadcrumb LVL2 URL","Breadcrumb LVL3 Name","Breadcrumb LVL3 URL","Breadcrumb LVL4 Name","Breadcrumb LVL4 URL","Last Modified","Last Crawled","Author","dcterms.subject","dcterms.audience","dcterms.type","desc"
"https://www.pc.gc.ca/fr/pn-np/ab/waterton/visit/ouvert-open","fr","Ouvertures - Parc national des Lacs-Waterton","true","Ouvertures","Parcs nationaux","/fr/pn-np","Parc national des Lacs-Waterton","/fr/pn-np/ab/waterton","Planifiez votre visite","/fr/pn-np/ab/waterton/visit","2020-03-26T00:00:00Z","2020-03-31T03:00:40.421Z",,"Parcs Canada",,,"Information sur ce qui est ouvert et fermé dans le parc national des Lacs-Waterton, y compris les projets d’infrastructure pouvant avoir des répercussions sur votre voyage."
"https://www.pc.gc.ca/fr/pn-np/bc/gulf/visit/covid-19-info","fr","La maladie à coronavirus (COVID-19) et votre visite au Réserve de parc national des Îles-Gulf - Réserve de parc national des Îles-Gulf","false","La maladie à coronavirus (COVID-19) et votre visite au Réserve de parc national des Îles-Gulf","Parcs nationaux","/fr/pn-np","Réserve de parc national des Îles-Gulf","/fr/pn-np/bc/gulf","Planifiez votre visite","/fr/pn-np/bc/gulf/visit","2020-03-26T00:00:00Z","2020-03-31T03:00:41.014Z",,"Parcs Canada",,,"Comment la COVID-19 peut affecter votre visite."
"https://www.pc.gc.ca/fr/pn-np/bc/pacificrim/visit/covid-19-info","fr","La maladie à coronavirus (COVID-19) et votre visite au Réserve de parc national Pacific Rim - Réserve de parc national Pacific Rim","false","La maladie à coronavirus (COVID-19) et votre visite au Réserve de parc national Pacific Rim","Parcs nationaux","/fr/pn-np","Réserve de parc national Pacific Rim","/fr/pn-np/bc/pacificrim","Planifiez votre visite","/fr/pn-np/bc/pacificrim/visit","2020-03-26T00:00:00Z","2020-03-31T03:00:43.254Z",,"Parcs Canada",,,"Comment la COVID-19 peut affecter votre visite."
"https://www.pc.gc.ca/fr/pn-np/bc/revelstoke/visit/covid-19-info","fr","La maladie à coronavirus (COVID-19) et votre visite au parc national du Mont-Revelstoke - Parc national du Mont-Revelstoke","false","La maladie à coronavirus (COVID-19) et votre visite au parc national du Mont-Revelstoke","Parcs nationaux","/fr/pn-np","Parc national du Mont-Revelstoke","/fr/pn-np/bc/revelstoke","Planifiez votre visite","/fr/pn-np/bc/revelstoke/visit","2020-03-26T00:00:00Z","2020-03-31T03:00:44.105Z",,"Parcs Canada",,,"Comment la COVID-19 peut affecter votre visite."
"https://voyage.gc.ca/destinations/chine","fr","Conseils et avertissements pour Chine","true","Avertissement officiel global aux voyageurs; Niveau(x) de risque; Sécurité; Exigences d'entrée et de sortie; Santé; Lois et coutumes; Catastrophes naturelles et climat; Assistance","Voyage","/","Destinations","/destinations",,,"2020-03-25T00:00:00Z","2020-03-31T06:01:08.692Z",,"Voyages",,,"Conseils aux voyageurs et avertissements officiels du gouvernement du Canada pour la Chine"
"https://voyage.gc.ca/assistance/ambassades-consulats/emirats-arabes-unis","fr","Ambassades et consulats | Émirats arabes unis","false",,"Voyage","/","Assistance à l'étranger","/assistance","Ambassades et consulats","/assistance/ambassades-consulats","2020-03-25T00:00:00Z","2020-03-31T06:02:02.954Z",,"Voyages",,,"Ambassades et consulats pour le Gouvernement du Canada."
"https://voyage.gc.ca/destinations/equateur","fr","Conseils et avertissements pour Équateur","true","Avertissement officiel global aux voyageurs; Niveau(x) de risque; Sécurité; Exigences d'entrée et de sortie; Santé; Lois et coutumes; Catastrophes naturelles et climat; Assistance","Voyage","/","Destinations","/destinations",,,"2020-03-25T00:00:00Z","2020-03-31T06:36:48.290Z",,"Voyages",,,"Conseils aux voyageurs et avertissements officiels du gouvernement du Canada pour l'Équateur"
"https://www.canada.ca/fr/ministere-finances/nouvelles/2020/03/la-loi-sur-les-mesures-durgence-visant-la-covid-19-recoit-la-sanction-royale0.html","fr","La Loi sur les mesures d’urgence visant la COVID-19 reçoit la sanction royale","false","Communiqué de presse; Citations; Produits connexes; Liens connexes; Personnes-ressources","Ministère des Finances Canada","/fr/ministere-finances.html","Nouvelles","/fr/ministere-finances/nouvelles.html",,,"2020-03-25T00:00:00Z","2020-03-31T06:42:40.706Z","Ministère des Finances Canada","GV Gouvernement et vie politique","grand public","communiqués de presse","Le gouvernement du Canada prend des mesures importantes, immédiates et efficaces pour protéger la population et l’économie du Canada contre les répercussions de la pandémie de COVID-19."
"https://www.canada.ca/fr/commission-liberations-conditionnelles/organisation/publications-et-formulaires/assister-a-une-audience-de-liberation-conditionnelle-dans-un-etablissement-federal-fiche-d-information.html","fr","Assister à une audience de libération conditionnelle dans un établissement fédéral - Fiche d'information","true","Services aux victimes; Arrivée à l'établissement; Mesures de sécurité à l'établissement; Escorte; Salle d'attente; Salle d'audience; Déroulement de l'audience; Décision de la Commission; Départ de l'établissement; Autres renseignements utiles; Établissements du Service correctionnel du Canada","Commission des libérations conditionnelles du Canada","/fr/commission-liberations-conditionnelles.html","Publications et formulaires","/fr/commission-liberations-conditionnelles/organisation/publications-et-formulaires.html",,,"2020-03-25T00:00:00Z","2020-03-31T06:42:13.394Z","Commission des libérations conditionnelles du Canada","LW Droit; Établissement pénitentiaire","grand public","descriptions de services","Assister à une audience de libération conditionnelle dans un établissement fédéral - Fiche d'information"
"https://www.international.gc.ca/country-pays/ireland-irlande/index.aspx?lang=fra","fr","Le Canada et l'Irlande","true","Maladie à coronavirus (COVID-19); Suivez:; Conseils aux voyageurs et avertissements; Trouver un bureau du gouvernement du Canada; Avant de venir au Canada; Avant d'aller en Irlande; Relations Canada-Irlande; Faire des affaires en Irlande; En demande; Nouvelles; Trouver un bureau du gouvernement du Canada","Le Canada et le monde","http://international.gc.ca/world-monde/index.aspx?lang=fra","Information par pays et territoires","http://international.gc.ca/world-monde/country-pays/index.aspx?lang=fra",,,"2020-03-25T00:00:00Z","2020-03-31T06:46:26.385Z",,"Affaires étrangères, Commerce extérieur, Développement international",,,"Informations sur les relations entre le Canada et l'Irlande, notamment les relations bilatérales, les voyages, le commerce et les investissements internationaux. Trouvez les bureaux et les services consulaires canadiens en Irlande, ainsi que des informations pour venir au Canada."
"https://www.international.gc.ca/country-pays/us-eu/index.aspx?lang=fra","fr","Le Canada et les États-Unis","true","Maladie à coronavirus (COVID-19); Suivez:; Conseils aux voyageurs et avertissements; Trouver un bureau du gouvernement du Canada; Avant de venir au Canada; Avant d'aller aux ÉU; Relations Canada-ÉU; Faire des affaires aux ÉU; En demande; Nouvelles; Trouver un bureau du gouvernement du Canada","Le Canada et le monde","http://international.gc.ca/world-monde/index.aspx?lang=fra","Information par pays et territoires","http://international.gc.ca/world-monde/country-pays/index.aspx?lang=fra",,,"2020-03-25T00:00:00Z","2020-03-31T06:46:35.093Z",,"Affaires étrangères, Commerce extérieur, Développement international",,,"Informations sur les relations entre le Canada et les États-Unis (ÉU), notamment les relations bilatérales, les voyages, le commerce et les investissements internationaux. Trouvez les bureaux et les services consulaires canadiens aux ÉU, ainsi que des informations pour venir au Canada."
"https://www.pc.gc.ca/fr/lhn-nhs/nu/epaveswrecks/visit/covid-19-info","fr","La maladie à coronavirus (COVID-19) et votre visite au lieu historique national des Épaves-du-HMS Erebus-et-du-HMS Terror - Lieu historique national des Épaves-du-HMS Erebus-et-du-HMS Terror","false","La maladie à coronavirus (COVID-19) et votre visite au lieu historique national des Épaves-du-HMS Erebus-et-du-HMS Terror","Lieux historiques nationaux","/fr/lhn-nhs","Lieu historique national des Épaves-du-HMS Erebus-et-du-HMS Terror","/fr/lhn-nhs/nu/epaveswrecks","Planifiez votre visite","/fr/lhn-nhs/nu/epaveswrecks/visit","2020-03-25T00:00:00Z","2020-03-31T06:46:44.930Z",,"Parcs Canada",,,"Comment la COVID-19 peut affecter votre visite."
"https://www.pc.gc.ca/fr/lhn-nhs/on/malden/visit/covid-19-info","fr","La maladie à coronavirus (COVID-19) et votre visite au lieu historique national du Fort-Malden - Lieu historique national du Fort-Malden","false","La maladie à coronavirus (COVID-19) et votre visite au lieu historique national du Fort-Malden","Lieux historiques nationaux","/fr/lhn-nhs","Lieu historique national du Fort-Malden","/fr/lhn-nhs/on/malden","Planifiez votre visite","/fr/lhn-nhs/on/malden/visit","2020-03-25T00:00:00Z","2020-03-31T06:46:44.741Z",,"Parcs Canada",,,"Comment la COVID-19 peut affecter votre visite."
"https://www.pc.gc.ca/fr/lhn-nhs/nl/portauchoix","fr","Lieu historique national du Port au Choix","false",,"Lieux historiques nationaux","/fr/lhn-nhs",,,,,"2020-03-25T00:00:00Z","2020-03-31T06:46:41.403Z",,"Parcs Canada",,,"Trouvez des renseignements sur les lieux historiques nationaux, les parcs nationaux, les aires marines nationales de conservation et sur d'autres sujets reliés au patrimoine culturel et naturel du Canada."
"https://www.pc.gc.ca/fr/pn-np/nu/sirmilik/visit/covid-19-info","fr","La maladie à coronavirus (COVID-19) et votre visite au parc national Sirmilik - Parc national Sirmilik","false","La maladie à coronavirus (COVID-19) et votre visite au parc national Sirmilik","Parcs nationaux","/fr/pn-np","Parc national Sirmilik","/fr/pn-np/nu/sirmilik","Planifiez votre visite","/fr/pn-np/nu/sirmilik/visit","2020-03-25T00:00:00Z","2020-03-31T06:46:59.703Z",,"Parcs Canada",,,"Comment la COVID-19 peut affecter votre visite."
"https://voyage.gc.ca/destinations/emirats-arabes-unis","fr","Conseils et avertissements pour Émirats arabes unis","true","Avertissement officiel global aux voyageurs; Niveau(x) de risque; Sécurité; Exigences d'entrée et de sortie; Santé; Lois et coutumes; Catastrophes naturelles et climat; Assistance","Voyage","/","Destinations","/destinations",,,"2020-03-25T00:00:00Z","2020-03-31T06:02:39.246Z",,"Voyages",,,"Conseils aux voyageurs et avertissements officiels du gouvernement du Canada pour les Émirats arabes unis"
"https://www.international.gc.ca/country-pays/greece-grece/index.aspx?lang=fra","fr","Le Canada et la Grèce","true","Maladie à coronavirus (COVID-19); Suivez:; Conseils aux voyageurs et avertissements; Trouver un bureau du gouvernement du Canada; Avant de venir au Canada; Avant d'aller en Grèce; Relations Canada-Grèce; Faire des affaires en Grèce; En demande; Nouvelles; Trouver un bureau du gouvernement du Canada","Le Canada et le monde","http://international.gc.ca/world-monde/index.aspx?lang=fra","Information par pays et territoires","http://international.gc.ca/world-monde/country-pays/index.aspx?lang=fra",,,"2020-03-25T00:00:00Z","2020-03-31T06:46:22.405Z",,"Affaires étrangères, Commerce extérieur, Développement international",,,"Informations sur les relations entre le Canada et la Grèce, notamment les relations bilatérales, les voyages, le commerce et les investissements internationaux. Trouvez les bureaux et les services consulaires canadiens en Grèce, ainsi que des informations pour venir au Canada."
"https://fin.canada.ca/drleg-apl/2020/nwmm-amvm-0320-l-fra.html","fr","Avis de motion de voies et moyens en vue du dépôt d'une loi concernant certaines mesures en réponse à la COVID-19","false","Titre abrégé; PARTIE 1; PARTIE 2; PARTIE 3; PARTIE 4; PARTIE 5; PARTIE 6; PARTIE 7; PARTIE 8; PARTIE 9; PARTIE 10; PARTIE 11; PARTIE 12; PARTIE 13; PARTIE 14; PARTIE 15; PARTIE 16; PARTIE 17; PARTIE 18","Ministère des Finances Canada","https://www.canada.ca/fr/ministere-finances.html","Lois et règlements","https://www.canada.ca/fr/ministere-finances/organisation/lois-reglements.html","Avant-projets de loi","/drleg-apl/index-fr.html","2020-03-25T00:00:00Z","2020-03-31T02:50:59.316Z",,"Avis de motion de voies et moyens en vue du dépôt d'une loi concernant certaines mesures en réponse à la COVID-19",,"législation","Avis de motion de voies et moyens en vue du dépôt d'une loi concernant certaines mesures en réponse à la COVID-19"
"https://www.canada.ca/fr/comite-coordination-recherche.html","fr","Comité de coordination de la recherche au Canada","false","En vedette; Nouvelles récentes; Priorités; En savoir plus; Ce que nous faisons; Information du Comité; En vedette",,,,,,,"2020-03-25T00:00:00Z","2020-03-31T02:51:08.065Z","Comité de coordination de la recherche au Canada",,,"page de navigation - profil institutionnel",
"https://www.canada.ca/fr/sante-publique/services/publications/maladies-affections/maladie-coronavirus-covid-19-comment-auto-isoler-maison-contact-sans-symptomes.html","fr","Maladie à coronavirus (COVID-19) : Comment s'auto-isoler à la maison quand vous pouvez avoir été exposé et vous n'avez pas de symptômes","false","Limitez les contacts avec autrui; Gardez les mains propres; Gardez les surfaces propres et évitez de partager des articles personnels; Surveillez vos symptômes; Fournitures à avoir chez soi pendant votre confinement","Santé","/fr/services/sante.html","Maladies et affections","/fr/sante-publique/services/maladies.html","Maladie à coronavirus (COVID-19)","/fr/sante-publique/services/maladies/maladie-coronavirus-covid-19.html","2020-03-25T00:00:00Z","2020-03-31T02:52:45.692Z","Agence de la santé publique du Canada",,,"éducation et sensibilisation; coordonnées","Instructions spécifiques pour ceux qui s'auto-isolent après avoir été potentiellement exposés à la COVID-19, notamment : dans quelles conditions s'auto-isoler, éviter le contact avec les autres, garder les mains propres, ne pas partager les objets, nettoyer, surveiller sa santé et les fournitures à avoir chez soi."
